task_identifier,task_description,golden_steps,app_package,app_name,trajectory_id,original_goal,task_reasonable,task_completed,task_id,difficulty_level,core_functionality,variation_type,prerequisites
260204181828.992898_0B4D55FCC3978C69-003,"In Pro Expense, navigate to settings, create a new expense category 'Work', then return to the main screen and re-categorize the 'Lunch' expense to 'Work'. Afterwards, go back to settings and rename the 'Social' category to 'Leisure'.",28,com.arduia.expense,Pro Expense,260204181828.992898_0B4D55FCC3978C69,"Add a new income transaction of 250 USD with the description ""Freelance Project"" and verify the ""Totals"" income has updated.",TRUE,TRUE,task_3,,"Settings navigation, category creation, item editing, and category renaming",step_progression,The app must have a 'Lunch' expense and a 'Social' category.
260204181828.992898_0B4D55FCC3978C69-004,"Using a single batch operation in Pro Expense, delete all expenses from 'Today' that are in the 'Food' category and have 'Coffee' in their name.",15,com.arduia.expense,Pro Expense,260204181828.992898_0B4D55FCC3978C69,"Add a new income transaction of 250 USD with the description ""Freelance Project"" and verify the ""Totals"" income has updated.",TRUE,TRUE,task_4,,Batch deletion with multiple criteria,conditional_operation,There must be at least two expenses named 'Morning Coffee' from 'Today' to test the batch operation.
260204181828.992898_0B4D55FCC3978C69-005,"In Pro Expense, identify the two most expensive expenses ('Groceries' and 'Lunch'). For the most expensive one, change its category to 'Housing'. For the second most expensive one, add a note that says 'Business meal'.",18,com.arduia.expense,Pro Expense,260204181828.992898_0B4D55FCC3978C69,"Add a new income transaction of 250 USD with the description ""Freelance Project"" and verify the ""Totals"" income has updated.",TRUE,TRUE,task_5,,Data comparison and multi-item editing,scenario_application,The 'Groceries' and 'Lunch' expenses must be visible and be the two most expensive items.
260204181828.992898_0B4D55FCC3978C69-006,"In Pro Expense, what is the total amount for all expenses that are NOT in the 'Food' category? After determining the amount, add a new expense for that exact amount under the 'Social' category with the name 'Misc Total'.",22,com.arduia.expense,Pro Expense,260204181828.992898_0B4D55FCC3978C69,"Add a new income transaction of 250 USD with the description ""Freelance Project"" and verify the ""Totals"" income has updated.",TRUE,TRUE,task_6,,"Data filtering, calculation, and expense entry",agent_answer_and_action,The app must have expenses in categories other than 'Food' to allow for calculation.
260204182330.406440_361234033EC2248B-001,"In Pro Expense, navigate to settings and create two new expense categories: 'Work Related' and 'Personal'. Then, return to the main screen and re-categorize the 'Lunch' expense to 'Work Related' and the 'Morning Coffee' expense to 'Personal'. Finally, navigate back to settings and delete the now-empty 'Food' category.",26,com.arduia.expense,Pro Expense,260204182330.406440_361234033EC2248B,"Tap the plus button to add a new expense of $35 for ""Gas"" under the ""Transportation"" category, then verify it appears in the ""Recent"" list.",TRUE,TRUE,task_1,,"Category management (creation, deletion) and expense re-categorization.",step_progression,Assumes the 'Food' category can be deleted once empty and that category management is available in settings.
260204182330.406440_361234033EC2248B-002,"In Pro Expense, first add two new expenses: 'Taxi' for $22.50 (Transportation) and 'Movie' for $18.00 (Entertainment). Then, use a single batch operation (long-press) to delete all expenses from 'Today' that are in the 'Food' category.",22,com.arduia.expense,Pro Expense,260204182330.406440_361234033EC2248B,"Tap the plus button to add a new expense of $35 for ""Gas"" under the ""Transportation"" category, then verify it appears in the ""Recent"" list.",TRUE,TRUE,task_2,,Batch expense creation and conditional batch deletion.,scenario_application,The app must support multi-selection via long-press for deletion.
260204182330.406440_361234033EC2248B-003,"In Pro Expense, create a new expense that is an exact duplicate of the existing 'Morning Coffee' expense (name 'Morning Coffee', amount $4.5, category 'Food'). Afterwards, use a long-press to delete all but one of the 'Morning Coffee' expenses, ensuring only a single instance remains.",12,com.arduia.expense,Pro Expense,260204182330.406440_361234033EC2248B,"Tap the plus button to add a new expense of $35 for ""Gas"" under the ""Transportation"" category, then verify it appears in the ""Recent"" list.",TRUE,TRUE,task_3,,Expense creation and duplicate management.,scenario_application,None.
260204182330.406440_361234033EC2248B-004,"In Pro Expense, calculate the difference between the 'Groceries' expense ($45.99) and the 'Lunch' expense ($15.75). Then, add a new expense named 'Price Difference' for that calculated amount under the 'Social' category.",11,com.arduia.expense,Pro Expense,260204182330.406440_361234033EC2248B,"Tap the plus button to add a new expense of $35 for ""Gas"" under the ""Transportation"" category, then verify it appears in the ""Recent"" list.",TRUE,TRUE,task_4,,Reading on-screen data and creating a new entry based on a calculation.,agent_answer_space,Agent must be able to perform subtraction based on displayed values.
260204182330.406440_361234033EC2248B-005,"In Pro Expense, for all expenses from 'Today' with a time before 1:00 PM (e.g., 'Freelance Project', 'Morning Coffee', 'Lunch'), edit each one to change its category to 'Social' and add the note 'Morning Item'.",18,com.arduia.expense,Pro Expense,260204182330.406440_361234033EC2248B,"Tap the plus button to add a new expense of $35 for ""Gas"" under the ""Transportation"" category, then verify it appears in the ""Recent"" list.",TRUE,TRUE,task_5,,Conditional batch editing based on time.,scenario_application,None.
260204182330.406440_361234033EC2248B-006,"In Pro Expense, first add a new income entry 'Consulting' for $300. Then, use a single batch operation to delete all expenses that are NOT in the 'Food' category.",15,com.arduia.expense,Pro Expense,260204182330.406440_361234033EC2248B,"Tap the plus button to add a new expense of $35 for ""Gas"" under the ""Transportation"" category, then verify it appears in the ""Recent"" list.",TRUE,TRUE,task_6,,Income creation and conditional batch deletion.,scenario_application,"The initial screen shows no expenses outside the 'Food' category, so this task tests the ability to identify and ignore items that don't match the deletion criteria."
260204182330.406440_361234033EC2248B-007,"In Pro Expense, navigate to settings and rename the 'Social' category to 'Recreation'. Then, return to the main screen and add two new expenses under this 'Recreation' category: 'Bowling' for $25.00 and 'Park Entry' for $10.00.",20,com.arduia.expense,Pro Expense,260204182330.406440_361234033EC2248B,"Tap the plus button to add a new expense of $35 for ""Gas"" under the ""Transportation"" category, then verify it appears in the ""Recent"" list.",TRUE,TRUE,task_7,,Category renaming and adding multiple new expenses to the renamed category.,step_progression,Assumes category renaming is possible in settings.
260204182934.224107_5D9F1BE765D26CB8-001,"In Pro Expense, navigate to settings and create two new expense categories: 'Subscriptions' and 'One-Time'. Return to the main screen, re-categorize 'Morning Coffee' to 'Subscriptions' and 'Groceries' to 'One-Time'. Finally, navigate back to settings and delete the 'Subscriptions' category.",27,com.arduia.expense,Pro Expense,260204182934.224107_5D9F1BE765D26CB8,"Tap the plus button to add a new income of $1,200 for ""Paycheck"" and confirm the ""INCOME"" total updates on the ""Totals"" card.",TRUE,TRUE,task_1,,"Category Management (Create, Use, Delete), Multi-step Workflow",step_progression,The main screen must show expenses named 'Morning Coffee' and 'Groceries'.
260204182934.224107_5D9F1BE765D26CB8-002,"In Pro Expense, review all expenses from 'Today'. For any expense in the 'Food' category with an amount over $20 (e.g., 'Groceries'), change its category to 'Housing'. For any expense in the 'Food' category with an amount under $10 (e.g., 'Morning Coffee'), delete it using a long-press.",18,com.arduia.expense,Pro Expense,260204182934.224107_5D9F1BE765D26CB8,"Tap the plus button to add a new income of $1,200 for ""Paycheck"" and confirm the ""INCOME"" total updates on the ""Totals"" card.",TRUE,TRUE,task_2,,"Conditional Editing, Conditional Deletion, Batch Operations",scenario_application,The main screen must show at least one 'Food' expense over $20 and one under $10.
260204182934.224107_5D9F1BE765D26CB8-003,"In Pro Expense, calculate the total spending for the 'Food' category (e.g., Groceries, Morning Coffee) and the 'Transportation' category (e.g., Gas). Add a new expense to the category that has the *lower* total spending, name it 'Budget Adjustment', and set its amount to be the difference between the two totals.",20,com.arduia.expense,Pro Expense,260204182934.224107_5D9F1BE765D26CB8,"Tap the plus button to add a new income of $1,200 for ""Paycheck"" and confirm the ""INCOME"" total updates on the ""Totals"" card.",TRUE,TRUE,task_3,,"Data Retrieval, Calculation, Conditional Data Entry",scenario_application,The main screen must show expenses in both the 'Food' and 'Transportation' categories.
260204182934.224107_5D9F1BE765D26CB8-004,"Add the following expenses into Pro Expense. After adding all three, what is the new total 'OUTCOME' for the week?
Expense: Night Out
 amount_dollars: $263.95
 category_name: Social
 note: A need

Expense: Rent Payment
 amount_dollars: $231.73
 category_name: Housing
 note: Want to have

Expense: Taxi Fare
 amount_dollars: $494.58
 category_name: Transportation
 note: Monthly recurring",25,com.arduia.expense,Pro Expense,260204182934.224107_5D9F1BE765D26CB8,"Tap the plus button to add a new income of $1,200 for ""Paycheck"" and confirm the ""INCOME"" total updates on the ""Totals"" card.",TRUE,TRUE,task_4,,"Batch Data Entry, Question Answering",parameter_change,The app is on the main screen.
260204182934.224107_5D9F1BE765D26CB8-005,"In Pro Expense, use the time editor to add two new expenses for 'Today': one named 'Late Lunch' for $18.50 at 4:30 PM, and another named 'Breakfast' for $9.75 at 8:00 AM. Afterwards, use a single batch operation (long-press) to delete all expenses from 'Today' that were logged before 12:00 PM.",24,com.arduia.expense,Pro Expense,260204182934.224107_5D9F1BE765D26CB8,"Tap the plus button to add a new income of $1,200 for ""Paycheck"" and confirm the ""INCOME"" total updates on the ""Totals"" card.",TRUE,TRUE,task_5,,"Data Entry with Time Editing, Conditional Batch Deletion",step_progression,The app is on the main screen.
260204182934.224107_5D9F1BE765D26CB8-006,"In Pro Expense, first add a new income entry 'Side Gig' for $350. Then, identify the two most expensive expenses from 'Today' ('Groceries' and 'Gas'). For the most expensive one, change its category to 'Housing'. For the second most expensive one, add a note that says 'High Priority'.",22,com.arduia.expense,Pro Expense,260204182934.224107_5D9F1BE765D26CB8,"Tap the plus button to add a new income of $1,200 for ""Paycheck"" and confirm the ""INCOME"" total updates on the ""Totals"" card.",TRUE,TRUE,task_6,,"Data Entry (Income), Conditional Editing, Data Comparison",scenario_application,The main screen shows 'Groceries' and 'Gas' as the most expensive items.
260204183250.029177_BEB6F909495F6E76-001,"In Pro Expense, identify the most expensive expense transaction from 'Today'. Edit this transaction to add a note that says 'Top Expense'.",18,com.arduia.expense,Pro Expense,260204183250.029177_BEB6F909495F6E76,"Tap on the ""Groceries"" transaction in the ""Recent"" list to view its details, then return to the home screen.",TRUE,TRUE,task_1,,"Information Retrieval, Conditional Action, Editing",scenario_application,The agent must be able to visually scan and compare numerical values to find the maximum.
260204183250.029177_BEB6F909495F6E76-002,"In Pro Expense, calculate the average cost of all expenses categorized under 'Food' (burger icon). Then, add a new expense named 'Average Food Cost' with the calculated average amount, under the 'Social' category.",22,com.arduia.expense,Pro Expense,260204183250.029177_BEB6F909495F6E76,"Tap on the ""Groceries"" transaction in the ""Recent"" list to view its details, then return to the home screen.",TRUE,TRUE,task_2,,"Calculation, Data Entry",step_progression,"The agent must be able to identify items by category icon, read their values, perform an external calculation (sum and division), and input the result."
